Price,District,City,Town,,,,,,,,,,
120000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
170000,Faro,Portimão,Portimão,,,,,,,,,,
385000,Faro,Portimão,Portimão,,,,,,,,,,
190000,Faro,Tavira,Conceição e Cabanas de Tavira,,,,,,,,,,
399500,Faro,Tavira,Conceição e Cabanas de Tavira,,,,,,,,,,
850000,Faro,Loulé,Almancil,,,,,,,,,,
425000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
20000,Faro,Loulé,Boliqueime,,,,,,,,,,
350000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
595000,Faro,Aljezur,Bordeira,,,,,,,,,,
750000,Faro,Aljezur,Bordeira,,,,,,,,,,
1890000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
70000,Faro,Lagos,Bensafrim e Barão de São João,,,,,,,,,,
442000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
345000,Faro,Portimão,Portimão,,,,,,,,,,
1250000,Faro,Loulé,São Clemente,,,,,,,,,,
100000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
23000,Faro,Loulé,"Querença, Tôr e Benafim",,,,,,,,,,
25000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
38000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
1090000,Faro,Portimão,Portimão,,,,,,,,,,
165000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
120000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
9000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
9000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
220000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
220000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
20000,Faro,Portimão,Portimão,,,,,,,,,,
1450000,Faro,Loulé,São Sebastião,,,,,,,,,,
425000,Faro,Loulé,Quarteira,,,,,,,,,,
8000,Faro,Loulé,Quarteira,,,,,,,,,,
480000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
13000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
190000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
350000,Faro,Loulé,Quarteira,,,,,,,,,,
80000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
400000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
100000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
315000,Faro,Portimão,Alvor,,,,,,,,,,
37000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
750000,Faro,Olhão,Olhão,,,,,,,,,,
365000,Faro,Portimão,Portimão,,,,,,,,,,
390000,Faro,Portimão,Portimão,,,,,,,,,,
350000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
365000,Faro,Portimão,Portimão,,,,,,,,,,
3000,Faro,Albufeira,Guia,,,,,,,,,,
8000,Faro,Albufeira,Guia,,,,,,,,,,
8000,Faro,Albufeira,Guia,,,,,,,,,,
380000,Faro,Portimão,Portimão,,,,,,,,,,
3000,Faro,Albufeira,Guia,,,,,,,,,,
485000,Faro,Vila do Bispo,Budens,,,,,,,,,,
770000,Faro,Portimão,Alvor,,,,,,,,,,
670000,Faro,Portimão,Alvor,,,,,,,,,,
670000,Faro,Portimão,Alvor,,,,,,,,,,
690000,Faro,Portimão,Alvor,,,,,,,,,,
92000,Faro,Portimão,Portimão,,,,,,,,,,
199000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
995000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
450000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
650000,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
19000,Faro,Portimão,Portimão,,,,,,,,,,
2750,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
895000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1800000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
25000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
190000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
45000,Faro,Castro Marim,Odeleite,,,,,,,,,,
31000,Faro,Loulé,Boliqueime,,,,,,,,,,
60000,Faro,Loulé,Boliqueime,,,,,,,,,,
150000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
145000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
128000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
6000,Faro,Loulé,Quarteira,,,,,,,,,,
100000,Faro,Castro Marim,Odeleite,,,,,,,,,,
60000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
700000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
7000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
4000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
4500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
3700,Faro,Loulé,Quarteira,,,,,,,,,,
25000,Faro,Tavira,Luz de Tavira e Santo Estêvão,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
300000,Faro,Silves,Alcantarilha e Pêra,,,,,,,,,,
2500,Faro,Albufeira,Guia,,,,,,,,,,
160000,Faro,Silves,São Marcos da Serra,,,,,,,,,,
1300000,Faro,Albufeira,Guia,,,,,,,,,,
1200000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
4500000,Faro,Portimão,Alvor,,,,,,,,,,
750000,Faro,Loulé,Almancil,,,,,,,,,,
1500000,Faro,Loulé,Almancil,,,,,,,,,,
115000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
85000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
220000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
130000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
220000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
220000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
220000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
50000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
9000,Faro,Alcoutim,Giões,,,,,,,,,,
9000,Faro,Alcoutim,Martim Longo,,,,,,,,,,
6250,Faro,Loulé,Quarteira,,,,,,,,,,
850000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
850000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
6500,Faro,Loulé,Quarteira,,,,,,,,,,
49950,Faro,Silves,Armação de Pêra,,,,,,,,,,
175000,Faro,Vila do Bispo,Barão de São Miguel,,,,,,,,,,
3500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
600000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
975000,Faro,Lagoa (Algarve),Ferragudo,,,,,,,,,,
349000,Faro,Silves,Armação de Pêra,,,,,,,,,,
1500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
399000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
700000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
104500,Faro,Loulé,Boliqueime,,,,,,,,,,
750000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
45000,Faro,Monchique,Monchique,,,,,,,,,,
30000,Faro,Loulé,Boliqueime,,,,,,,,,,
30000,Faro,Lagos,Bensafrim e Barão de São João,,,,,,,,,,
40000,Faro,Silves,Alcantarilha e Pêra,,,,,,,,,,
4900,Faro,Albufeira,Guia,,,,,,,,,,
4500,Faro,Loulé,Quarteira,,,,,,,,,,
190000,Faro,Monchique,Monchique,,,,,,,,,,
1500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1750000,Faro,Albufeira,Ferreiras,,,,,,,,,,
1500000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
10000,Faro,Loulé,Quarteira,,,,,,,,,,
1750000,Faro,Loulé,Quarteira,,,,,,,,,,
4500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
433500,Faro,Castro Marim,Castro Marim,,,,,,,,,,
80000,Faro,Aljezur,Aljezur,,,,,,,,,,
2750,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
66500,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
750000,Faro,Silves,Armação de Pêra,,,,,,,,,,
70000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
18000,Faro,Castro Marim,Odeleite,,,,,,,,,,
37500,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
74500,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
720000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
250000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
115000,Faro,Silves,Alcantarilha e Pêra,,,,,,,,,,
210000,Faro,Lagoa (Algarve),Ferragudo,,,,,,,,,,
190000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
115000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
160000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
200000,Faro,Silves,Armação de Pêra,,,,,,,,,,
350000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
3000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1850000,Faro,Loulé,Almancil,,,,,,,,,,
432500,Faro,Castro Marim,Castro Marim,,,,,,,,,,
160000,Faro,Lagoa (Algarve),Ferragudo,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
5000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2500,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
135000,Guarda,Seia,Santiago,,,,,,,,,,
162000,Porto,Paços de Ferreira,Frazão Arreigada,,,,,,,,,,
63000,Porto,Paços de Ferreira,Frazão Arreigada,,,,,,,,,,
210600,Porto,Paços de Ferreira,Frazão Arreigada,,,,,,,,,,
17000,Guarda,Manteigas,Vale de Amoreira,,,,,,,,,,
110000,Guarda,Figueira de Castelo Rodrigo,Escalhão,,,,,,,,,,
35000,Guarda,Seia,Carragozela e Várzea de Meruge,,,,,,,,,,
150000,Guarda,Seia,Carragozela e Várzea de Meruge,,,,,,,,,,
550000,Viseu,Tondela,Guardão,,,,,,,,,,
40000,Guarda,Trancoso,Freches e Torres,,,,,,,,,,
125000,Guarda,Gouveia,Vila Nova de Tazem,,,,,,,,,,
37000,Guarda,Vila Nova de Foz Côa,Vila Nova de Foz Côa,,,,,,,,,,
185000,Guarda,Seia,Pinhanços,,,,,,,,,,
67000,Guarda,Seia,Loriga,,,,,,,,,,
129500,Guarda,Guarda,Benespera,,,,,,,,,,
24990,Guarda,Gouveia,Melo e Nabais,,,,,,,,,,
29500,Guarda,Almeida,Vilar Formoso,,,,,,,,,,
15000,Guarda,Gouveia,Melo e Nabais,,,,,,,,,,
29000,Guarda,Gouveia,Melo e Nabais,,,,,,,,,,
17500,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,,,,,,,,,,
55000,Guarda,Guarda,Adão,,,,,,,,,,
39999,Guarda,Gouveia,Moimenta da Serra e Vinhó,,,,,,,,,,
7500,Guarda,Guarda,Cavadoude,,,,,,,,,,
85000,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),,,,,,,,,,
58000,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,,,,,,,,,,
26500,Guarda,Mêda,Rabaçal,,,,,,,,,,
,Guarda,Seia,Pinhanços,,,,,,,,,,
220000,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",,,,,,,,,,
595000,Lisboa,Lisboa,Misericórdia,,,,,,,,,,
50000,Guarda,Seia,Santa Marinha e São Martinho,,,,,,,,,,
129000,Guarda,Fornos de Algodres,"Juncais, Vila Ruiva e Vila Soeiro do Chão",,,,,,,,,,
135000,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",,,,,,,,,,
3465000,Guarda,Aguiar da Beira,Sequeiros e Gradiz,,,,,,,,,,
25000,Guarda,Seia,Tourais e Lajes,,,,,,,,,,
55000,Guarda,Manteigas,São Pedro,,,,,,,,,,
35000,Guarda,Manteigas,Santa Maria,,,,,,,,,,
20500,Leiria,Ansião,Santiago da Guarda,,,,,,,,,,
29500,Guarda,Almeida,Vilar Formoso,,,,,,,,,,
29500,Guarda,Almeida,Vilar Formoso,,,,,,,,,,
540000,Guarda,Guarda,Guarda,,,,,,,,,,
28000,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",,,,,,,,,,
26000,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",,,,,,,,,,
30000,Guarda,Mêda,Prova e Casteição,,,,,,,,,,
15000,Guarda,Pinhel,Pinhel,,,,,,,,,,
4000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
35000,Guarda,Manteigas,São Pedro,,,,,,,,,,
244000,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",,,,,,,,,,
150000,Guarda,Guarda,Guarda,,,,,,,,,,
130000,Guarda,Seia,Santiago,,,,,,,,,,
315000,Lisboa,Lisboa,Ajuda,,,,,,,,,,
25000,Guarda,Guarda,Gonçalo,,,,,,,,,,
450000,Guarda,Trancoso,"Torre do Terrenho, Sebadelhe da Serra e Terrenho",,,,,,,,,,
210000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
2500,Guarda,Almeida,Junça e Naves,,,,,,,,,,
44900,Guarda,Sabugal,Casteleiro,,,,,,,,,,
32500,Guarda,Sabugal,Casteleiro,,,,,,,,,,
148000,Guarda,Gouveia,Rio Torto e Lagarinhos,,,,,,,,,,
49000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
199000,Faro,Lagoa (Algarve),Porches,,,,,,,,,,
129000,Faro,Portimão,Mexilhoeira Grande,,,,,,,,,,
790000,Faro,Loulé,São Sebastião,,,,,,,,,,
190000,Faro,Tavira,Santa Catarina Fonte Bispo,,,,,,,,,,
190000,Faro,Tavira,Santa Catarina Fonte Bispo,,,,,,,,,,
1900000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
33000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
1000000,Faro,Portimão,Portimão,,,,,,,,,,
98000,Guarda,Seia,Sameice e Santa Eulália,,,,,,,,,,
1280000,Coimbra,Coimbra,Santa Clara e Castelo Viegas,,,,,,,,,,
295000,Guarda,Seia,"Seia, São Romão e Lapa dos Dinheiros",,,,,,,,,,
135000,Guarda,Guarda,Guarda,,,,,,,,,,
14500,Guarda,Pinhel,Pínzio,,,,,,,,,,
32500,Guarda,Guarda,Guarda,,,,,,,,,,
160000,Guarda,Seia,Tourais e Lajes,,,,,,,,,,
445000,Guarda,Seia,Santa Marinha e São Martinho,,,,,,,,,,
55000,Guarda,Seia,Vila Cova Ã  Coelheira,,,,,,,,,,
1065600,Guarda,Aguiar da Beira,Sequeiros e Gradiz,,,,,,,,,,
8000,Guarda,Seia,Torrozelo e Folhadosa,,,,,,,,,,
1200000,Guarda,Vila Nova de Foz Côa,Freixo de Numão,,,,,,,,,,
45000,Guarda,Trancoso,Vila Franca das Naves e Feital,,,,,,,,,,
90000,Guarda,Seia,Santiago,,,,,,,,,,
75000,Guarda,Trancoso,Vila Franca das Naves e Feital,,,,,,,,,,
15000,Guarda,Trancoso,Vila Franca das Naves e Feital,,,,,,,,,,
79000,Guarda,Trancoso,Vila Franca das Naves e Feital,,,,,,,,,,
20000,Guarda,Pinhel,Alverca da Beira/Bouça Cova,,,,,,,,,,
35000,Guarda,Celorico da Beira,Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,,,,,,,,,,
30000,Guarda,Seia,Tourais e Lajes,,,,,,,,,,
100000,Guarda,Gouveia,São Paio,,,,,,,,,,
10000,Guarda,Fornos de Algodres,Algodres,,,,,,,,,,
29500,Guarda,Almeida,Vilar Formoso,,,,,,,,,,
29500,Guarda,Almeida,Vilar Formoso,,,,,,,,,,
35000,Guarda,Trancoso,Vila Franca das Naves e Feital,,,,,,,,,,
100000,Lisboa,Azambuja,Azambuja,,,,,,,,,,
750000,Faro,Lagoa (Algarve),Ferragudo,,,,,,,,,,
250000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
1250,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
8800,Faro,Loulé,Quarteira,,,,,,,,,,
4900,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
212800,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
128000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
870000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
955000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
920000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
900000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
880000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
880000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
935000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
870000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
900000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
860000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
860000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
850000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
885000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
890000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
270000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1400000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
9500,Faro,Loulé,Quarteira,,,,,,,,,,
400000,Faro,Silves,Silves,,,,,,,,,,
47000,Faro,Castro Marim,Azinhal,,,,,,,,,,
85000,Faro,Castro Marim,Azinhal,,,,,,,,,,
39900,Faro,Loulé,"Querença, Tôr e Benafim",,,,,,,,,,
920000,Faro,Portimão,Portimão,,,,,,,,,,
15700,Faro,Silves,Silves,,,,,,,,,,
800000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
600000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
550000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
975000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
30000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
5000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
800000,Faro,Portimão,Portimão,,,,,,,,,,
20000,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
4950000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
200000,Faro,Albufeira,Paderne,,,,,,,,,,
6000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
19000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
425000,Faro,Silves,Silves,,,,,,,,,,
399000,Faro,Silves,Silves,,,,,,,,,,
65000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
950000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
1300000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
1400000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
85000,Faro,Monchique,Marmelete,,,,,,,,,,
4000,Faro,Loulé,Quarteira,,,,,,,,,,
7000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
130000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
800000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
76000,Faro,Loulé,Salir,,,,,,,,,,
125000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
65000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
95000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
95900,Faro,Olhão,Moncarapacho e Fuseta,,,,,,,,,,
850000,Faro,Loulé,São Clemente,,,,,,,,,,
550000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
2200000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
2800000,Faro,Tavira,Luz de Tavira e Santo Estêvão,,,,,,,,,,
250000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
111000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
8500,Faro,Silves,Algoz e Tunes,,,,,,,,,,
1500000,Faro,Loulé,Quarteira,,,,,,,,,,
2900000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
1500000,Faro,Castro Marim,Castro Marim,,,,,,,,,,
118000,Faro,Loulé,São Clemente,,,,,,,,,,
1000000,Faro,Portimão,Portimão,,,,,,,,,,
5900,Faro,Loulé,Quarteira,,,,,,,,,,
1300000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
1250000,Faro,Vila Real de Santo António,Vila Nova de Cacela,,,,,,,,,,
115000,Faro,Loulé,Boliqueime,,,,,,,,,,
55000,Faro,Albufeira,Paderne,,,,,,,,,,
20000,Faro,Faro,Santa Bárbara de Nexe,,,,,,,,,,
47000,Faro,Loulé,Almancil,,,,,,,,,,
585000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
40000,Faro,Loulé,Boliqueime,,,,,,,,,,
190000,Faro,Vila do Bispo,Vila do Bispo e Raposeira,,,,,,,,,,
17000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
29900,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
20000000,Faro,Lagos,Bensafrim e Barão de São João,,,,,,,,,,
1690000,Faro,Portimão,Portimão,,,,,,,,,,
2500000,Faro,Portimão,Mexilhoeira Grande,,,,,,,,,,
100000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
150000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
325000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
475000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
95000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
95000,Faro,Vila do Bispo,Sagres,,,,,,,,,,
220000,Faro,Lagos,Bensafrim e Barão de São João,,,,,,,,,,
1132000,Faro,Loulé,São Clemente,,,,,,,,,,
69000,Faro,Tavira,Conceição e Cabanas de Tavira,,,,,,,,,,
850000,Faro,Loulé,São Clemente,,,,,,,,,,
88000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
70000,Faro,Loulé,Boliqueime,,,,,,,,,,
10000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1400000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
89900,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
250000,Faro,Loulé,Almancil,,,,,,,,,,
99500,Faro,Castro Marim,Castro Marim,,,,,,,,,,
19750,Faro,Tavira,Tavira (Santa Maria e Santiago),,,,,,,,,,
110999,Faro,Portimão,Portimão,,,,,,,,,,
10000,Faro,Loulé,Quarteira,,,,,,,,,,
750000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
335000,Faro,Olhão,Olhão,,,,,,,,,,
30000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
490000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
360000,Faro,Lagoa (Algarve),Lagoa e Carvoeiro,,,,,,,,,,
2900000,Faro,Loulé,Almancil,,,,,,,,,,
520000,Faro,Portimão,Portimão,,,,,,,,,,
17500,Faro,Silves,Algoz e Tunes,,,,,,,,,,
368000,Faro,Portimão,Portimão,,,,,,,,,,
10500,Faro,Loulé,Quarteira,,,,,,,,,,
50000,Faro,Olhão,Quelfes,,,,,,,,,,
28000,Faro,Albufeira,Guia,,,,,,,,,,
50000,Faro,Castro Marim,Azinhal,,,,,,,,,,
1500000,Faro,Loulé,Quarteira,,,,,,,,,,
470000,Faro,Portimão,Portimão,,,,,,,,,,
100000,Faro,Lagoa (Algarve),Estômbar e Parchal,,,,,,,,,,
350000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
135000,Faro,Monchique,Marmelete,,,,,,,,,,
2400000,Faro,Portimão,Mexilhoeira Grande,,,,,,,,,,
900000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
52500,Faro,Silves,Silves,,,,,,,,,,
60000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
368000,Faro,Portimão,Portimão,,,,,,,,,,
30000,Faro,Silves,Algoz e Tunes,,,,,,,,,,
4000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
3800000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
42000,Faro,Loulé,"Querença, Tôr e Benafim",,,,,,,,,,
320000,Faro,Lagos,Luz,,,,,,,,,,
380000,Faro,Lagos,Luz,,,,,,,,,,
150000,Faro,Loulé,Quarteira,,,,,,,,,,
1650000,Faro,Olhão,Olhão,,,,,,,,,,
67380,Faro,Loulé,São Sebastião,,,,,,,,,,
240000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
800000,Faro,Albufeira,Ferreiras,,,,,,,,,,
520000,Faro,Loulé,Quarteira,,,,,,,,,,
666000,Faro,Portimão,Portimão,,,,,,,,,,
35000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
13700,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
38000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
735000,Faro,Lagoa (Algarve),Ferragudo,,,,,,,,,,
900000,Faro,Olhão,Olhão,,,,,,,,,,
21000,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
25000,Faro,Alcoutim,Alcoutim e Pereiro,,,,,,,,,,
7300,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
30000,Faro,Silves,São Bartolomeu de Messines,,,,,,,,,,
650000,Faro,Monchique,Monchique,,,,,,,,,,
33000,Faro,Silves,Silves,,,,,,,,,,
26500,Faro,Loulé,São Sebastião,,,,,,,,,,
149500,Faro,Portimão,Portimão,,,,,,,,,,
49000,Faro,Albufeira,Paderne,,,,,,,,,,
6000,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
160000,Faro,Faro,Faro (Sé e São Pedro),,,,,,,,,,
5000,Faro,Albufeira,Guia,,,,,,,,,,
50000,Faro,Faro,Conceição e Estoi,,,,,,,,,,
350000,Faro,Vila do Bispo,Vila do Bispo e Raposeira,,,,,,,,,,
1575000,Faro,São Brás de Alportel,São Brás de Alportel,,,,,,,,,,
2850,Faro,Albufeira,Albufeira e Olhos de Água,,,,,,,,,,
1500000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
1200000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
900000,Faro,Lagos,São Gonçalo de Lagos,,,,,,,,,,
